"var","coef","CI_lwr","CI_upr","modelname"
"temperature_lag7","-0.0170142922615039","-0.054571946176535","0.0205433616535272","garch"
"carbon_monoxide_lag7","-0.0180428077649681","-0.0481440545937495","0.0120584390638132","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","0.00774234690043143","-0.0388221751054652","0.054306868906328","garch"
"scaled_case_lag1","0.977786440323145","0.971746592510183","0.983826288136107","garch"
"ct_sm_7_lag3","-0.0149827392889347","-0.0583055094267274","0.0283400308488581","garch"
"omega","0.000204627619984166","-0.00153666429150933","0.00194591953147766","garch"
"beta1","0.998999999259637","0.953537467147515","1.04446253137176","garch"
"mu","0.171195936930018","0.123922059467291","0.218469814392745","garch"
"ma1","-0.326764382667789","-0.551526721761446","-0.102002043574131","garch"
"temperature_lag6","-0.0232642996950612","-0.0625675821541894","0.016038982764067","garch"
"carbon_monoxide_lag6","-0.0194078646673903","-0.0504215789003956","0.0116058495656151","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","0.0103766988317119","-0.0393672468059252","0.060120644469349","garch"
"scaled_case_lag1","0.960481890357389","0.95355702371313","0.967406757001648","garch"
"ct_sm_7_lag2","-0.0426678017148745","-0.0886687456125619","0.00333314218281299","garch"
"omega","0.00021619790393483","-0.00184396859607677","0.00227636440394643","garch"
"beta1","0.998999999390337","0.945611287722538","1.05238871105814","garch"
"mu","0.555449669626554","0.503871807183143","0.607027532069965","garch"
"ma1","-0.28120878773355","-0.493436817273155","-0.0689807581939449","garch"
"temperature_lag5","-0.0399173731725593","-0.0789165763082954","-0.000918170036823145","garch"
"carbon_monoxide_lag5","-0.022202098181388","-0.0539200054357257","0.00951580907294979","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0287302375305873","-0.087672172235669","0.0302116971744944","garch"
"scaled_case_lag1","0.899768480745757","0.891930686046241","0.907606275445273","garch"
"ct_sm_7_lag7","-0.170421056492012","-0.220932068660243","-0.119910044323782","garch"
"omega","0.000217556373071236","-0.00209798955346401","0.00253310229960648","garch"
"beta1","0.998999999935777","0.93703836201452","1.06096163785703","garch"
"mu","0.5694105598783","0.518834966177803","0.619986153578797","garch"
"ma1","-0.291215090252435","-0.502549432272422","-0.079880748232448","garch"
"temperature_lag4","-0.0423415274956138","-0.0803336472774882","-0.0043494077137393","garch"
"carbon_monoxide_lag4","-0.0251970285207891","-0.056607321726073","0.00621326468449478","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0381406986469949","-0.0969904850306686","0.0207090877366787","garch"
"scaled_case_lag1","0.897265504247557","0.88954816297338","0.904982845521734","garch"
"ct_sm_7_lag7","-0.18048628897267","-0.229731527295858","-0.131241050649483","garch"
"omega","0.000216133942472541","-0.00215867888924346","0.00259094677418854","garch"
"beta1","0.998999999668959","0.934589976227097","1.06341002311082","garch"
"mu","0.637896256957392","0.582518341201416","0.693274172713369","garch"
"ma1","-0.269712722021061","-0.48384167508824","-0.0555837689538813","garch"
"temperature_lag3","-0.0481323411392656","-0.0869870139555904","-0.00927766832294093","garch"
"carbon_monoxide_lag3","-0.0267398988651333","-0.0595058490833733","0.00602605135310674","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0495162971351203","-0.111400281843144","0.0123676875729031","garch"
"scaled_case_lag1","0.885921375239361","0.877419670016086","0.894423080462637","garch"
"ct_sm_7_lag7","-0.203337916460302","-0.254040510776148","-0.152635322144456","garch"
"omega","0.000214355727275404","-0.00210735720268184","0.00253606865723264","garch"
"beta1","0.998999998701521","0.936175294565551","1.06182470283749","garch"
"mu","0.563754368181969","0.507217625082245","0.620291111281694","garch"
"ma1","-0.278959891154439","-0.496795759530557","-0.0611240227783212","garch"
"temperature_lag2","-0.0473150645209037","-0.0872202607777381","-0.00740986826406927","garch"
"carbon_monoxide_lag2","-0.0268959625523715","-0.0599035655313732","0.00611164042663015","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0342812099950708","-0.0953808684000502","0.0268184484099087","garch"
"scaled_case_lag1","0.897481408454833","0.8888135051438","0.906149311765867","garch"
"ct_sm_7_lag6","-0.174955218322729","-0.223960989700923","-0.125949446944536","garch"
"omega","0.000217061961667807","-0.00213525451162858","0.0025693784349642","garch"
"beta1","0.998999999208658","0.936601729051079","1.06139826936624","garch"
"mu","0.579027951707866","NaN","NaN","garch"
"ma1","-0.156183389444331","NaN","NaN","garch"
"temperature_lag7","-0.0814427152978794","NaN","NaN","garch"
"carbon_monoxide_lag1","0.0318788824260898","NaN","NaN","garch"
"StringencyIndex_WeightedAverage_lag1","0.0241885261007438","NaN","NaN","garch"
"scaled_case_lag1","0.906812654619542","NaN","NaN","garch"
"ct_sm_7_lag7","-0.129726625263232","NaN","NaN","garch"
"omega","0.00331438395636206","-0.00186831483711573","0.00849708274983986","garch"
"beta1","0.929199882997606","0.821963979579245","1.03643578641597","garch"
"mu","0.689435606918321","NaN","NaN","garch"
"ma1","-0.100530584918414","-0.278659722452742","0.0775985526159143","garch"
"temperature_lag7","-0.0702341754195829","-0.129075488196687","-0.011392862642479","garch"
"carbon_monoxide_lag1","0.0164726980046823","-0.032267455669231","0.0652128516785957","garch"
"StringencyIndex_WeightedAverage_lag1","0.0281952183043897","-0.0112144557047871","0.0676048923135665","garch"
"scaled_case_lag1","0.89016001689985","NaN","NaN","garch"
"ct_sm_7_lag7","-0.175326907535126","NaN","NaN","garch"
"omega","0.00356662504631735","-0.00148713699342774","0.00862038708606245","garch"
"beta1","0.922006820804111","0.815712456834615","1.02830118477361","garch"
"mu","0.525208434264719","NaN","NaN","garch"
"ma1","-0.105480456270023","-0.289785924457555","0.0788250119175087","garch"
"temperature_lag7","-0.0352041739699956","-0.0973507669736277","0.0269424190336364","garch"
"carbon_monoxide_lag2","0.0121228830090578","-0.0371137466812437","0.0613595126993592","garch"
"StringencyIndex_WeightedAverage_lag1","0.00825921356064458","-0.0472234202032271","0.0637418473245163","garch"
"scaled_case_lag1","0.913350774747733","NaN","NaN","garch"
"ct_sm_7_lag7","-0.158091943954886","NaN","NaN","garch"
"omega","0.00398575701452744","-0.00154421002822538","0.00951572405728026","garch"
"beta1","0.911527870733597","0.793717717883855","1.02933802358334","garch"
"mu","0.461630386207223","NaN","NaN","garch"
"ma1","-0.116311188625365","-0.304614919776767","0.0719925425260376","garch"
"temperature_lag6","-0.0322955146649857","-0.0944281432240436","0.0298371138940723","garch"
"carbon_monoxide_lag1","0.012449053502137","-0.0362129392299791","0.061111046234253","garch"
"StringencyIndex_WeightedAverage_lag1","-0.00352852489522757","-0.0642969672604701","0.057239917470015","garch"
"scaled_case_lag1","0.922066264692437","NaN","NaN","garch"
"ct_sm_7_lag7","-0.145226272534901","-0.190175657911687","-0.100276887158114","garch"
"omega","0.004959926053701","-0.00225886950721954","0.0121787216146215","garch"
"beta1","0.886181965659945","0.726526231745914","1.04583769957398","garch"
"mu","0.450091538592045","NaN","NaN","garch"
"ma1","-0.127434619054466","-0.313083618124617","0.058214380015686","garch"
"temperature_lag5","-0.0327683750318626","-0.0945138540527205","0.0289771039889953","garch"
"carbon_monoxide_lag2","0.00587968113364526","-0.0412636219735058","0.0530229842407963","garch"
"StringencyIndex_WeightedAverage_lag1","-0.00220779842382682","-0.0649251232646937","0.0605095264170401","garch"
"scaled_case_lag1","0.922894454765324","NaN","NaN","garch"
"ct_sm_7_lag7","-0.139057213520811","-0.194529878613006","-0.083584548428616","garch"
"omega","0.0102051498709414","-0.0157473545175643","0.0361576542594471","garch"
"beta1","0.754646343624715","0.148081655913336","1.36121103133609","garch"
"mu","0.275949892661986","0.014507413389178","0.537392371934795","garch"
"ma1","-0.168043321046714","-0.381207225326546","0.0451205832331176","garch"
"temperature_lag4","-0.0231724380544964","-0.0741133083568132","0.0277684322478203","garch"
"carbon_monoxide_lag1","0.0138239674965891","-0.0266789536294061","0.0543268886225843","garch"
"StringencyIndex_WeightedAverage_lag1","-0.00217379608427134","-0.0577329381227273","0.0533853459541846","garch"
"scaled_case_lag1","0.947424114515041","0.908203762828522","0.986644466201559","garch"
"ct_sm_7_lag7","-0.078827296156619","-0.168801985227683","0.0111473929144445","garch"
"omega","0.0066242424946862","-0.0596803329504257","0.0729288179397981","garch"
"beta1","0.838900509546086","-0.770677264383594","2.44847828347577","garch"
"mu","0.191952497463737","-0.0763766512155038","0.460281646142979","garch"
"ma1","-0.173857858296218","-0.38694471215368","0.0392289955612432","garch"
"temperature_lag3","-0.0206074763257875","-0.0715757448630992","0.0303607922115241","garch"
"carbon_monoxide_lag1","-0.00584659632103712","-0.0463993359369409","0.0347061432948666","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0145707077943848","-0.0783304017950793","0.0491889862063096","garch"
"scaled_case_lag1","0.96060492010352","0.920234343479305","1.00097549672773","garch"
"ct_sm_7_lag6","-0.0690714887998185","-0.159833695684386","0.0216907180847486","garch"
"omega","0.00764274419114728","-0.0642014879892306","0.0794869763715252","garch"
"beta1","0.81450018228073","-0.925888147730176","2.55488851229164","garch"
"mu","0.163018276916147","-0.211756935535294","0.537793489367589","garch"
"ma1","-0.195220926596529","-0.41966013038652","0.0292182771934626","garch"
"temperature_lag2","-0.0161175258662801","-0.0678613020190046","0.0356262502864444","garch"
"carbon_monoxide_lag1","-0.0129857406574003","-0.0529977804623951","0.0270262991475945","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0149667371017793","-0.0781656963063742","0.0482322221028155","garch"
"scaled_case_lag1","0.964819145299984","0.908432550912082","1.02120573968789","garch"
"ct_sm_7_lag5","-0.0632428970020051","-0.175482988409967","0.0489971944059571","garch"
"omega","0.00937599000543243","-0.0598542465671508","0.0786062265780157","garch"
"beta1","0.768043937988768","-0.940185161275877","2.47627303725341","garch"
"mu","0.215948535714822","NaN","NaN","garch"
"ma1","-0.18944521996572","-0.406525819547436","0.0276353796159957","garch"
"temperature_lag7","-0.0277903829848594","-0.0779328137931905","0.0223520478234717","garch"
"carbon_monoxide_lag1","-0.00907485297530109","-0.0487225492684581","0.0305728433178559","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.00759628772329662","-0.0679797012154848","0.0527871257688915","garch"
"scaled_case_lag1","0.955907274289131","NaN","NaN","garch"
"ct_sm_7_lag4","-0.0638522583210437","-0.0999107892269805","-0.027793727415107","garch"
"omega","0.0216873893729348","-0.107414176114882","0.150788954860751","garch"
"beta1","0.429344137331379","-2.9587151162966","3.81740339095935","garch"
"mu","0.331929702303983","0.279095385020846","0.38476401958712","garch"
"ma1","-0.277064772524381","-0.503440450402451","-0.0506890946463104","garch"
"temperature_lag7","-0.0257674993916703","-0.0670543071761628","0.0155193083928222","garch"
"carbon_monoxide_lag2","-0.0127917227253138","-0.0460688021464243","0.0204853566957967","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0264980082368138","-0.0836356874951612","0.0306396710215337","garch"
"scaled_case_lag1","0.936595663890455","0.928606983830931","0.944584343949979","garch"
"ct_sm_7_lag7","-0.10585053004307","-0.159008049789187","-0.0526930102969534","garch"
"omega","0.000200564379521533","-0.00139024670097336","0.00179137546001642","garch"
"beta1","0.998999999834084","0.957853035663697","1.04014696400447","garch"
"mu","0.541074961223444","0.490255787699287","0.591894134747601","garch"
"ma1","-0.281834721278456","-0.4965001979347","-0.0671692446222111","garch"
"temperature_lag6","-0.039029098915543","-0.0788884478212164","0.00083024999013049","garch"
"carbon_monoxide_lag7","-0.0266655810230955","-0.0589483511865629","0.0056171891403719","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0256020082332974","-0.0836891807239427","0.0324851642573479","garch"
"scaled_case_lag1","0.903064699850404","0.895345387287961","0.910784012412847","garch"
"ct_sm_7_lag7","-0.164579696527698","-0.214594665890187","-0.11456472716521","garch"
"omega","0.000205549000217841","-0.00163816482297638","0.00204926282341207","garch"
"beta1","0.998999999257199","0.949517055563943","1.04848294295046","garch"
"mu","0.723141713543227","0.667275502234808","0.779007924851647","garch"
"ma1","-0.249787104251369","-0.455910022529566","-0.0436641859731721","garch"
"temperature_lag5","-0.0498048819776468","-0.0902877276511378","-0.00932203630415577","garch"
"carbon_monoxide_lag6","-0.0296799980821954","-0.0623653497761319","0.00300535361174106","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0383524586787233","-0.0996977604050876","0.022992843047641","garch"
"scaled_case_lag1","0.873742012121894","0.865185410458732","0.882298613785057","garch"
"ct_sm_7_lag7","-0.218923478130302","-0.270562170627767","-0.167284785632837","garch"
"omega","0.000205226971481554","-0.00171626489220486","0.00212671883516797","garch"
"beta1","0.998999999667649","0.946619848845618","1.05138015048968","garch"
"mu","0.77114340707527","0.71471028529909","0.82757652885145","garch"
"ma1","-0.25054516127686","-0.454393659590874","-0.0466966629628459","garch"
"temperature_lag4","-0.0541935171789193","-0.0941286495721943","-0.0142583847856443","garch"
"carbon_monoxide_lag5","-0.0316311722354069","-0.0641418416870988","0.000879497216285038","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0529085638776149","-0.114794714240303","0.00897758648507313","garch"
"scaled_case_lag1","0.865790857232438","0.857101739042074","0.874479975422802","garch"
"ct_sm_7_lag7","-0.238943322895072","-0.290037448002395","-0.187849197787749","garch"
"omega","0.000200376472799595","-0.0016787463594841","0.00207949930508329","garch"
"beta1","0.998999999966642","0.946943838704254","1.05105616122903","garch"
"mu","0.899288758831413","0.83464228186513","0.963935235797696","garch"
"ma1","-0.212984936151176","-0.417691285918667","-0.00827858638368584","garch"
"temperature_lag3","-0.0630774962852017","-0.104496894498103","-0.0216580980723001","garch"
"carbon_monoxide_lag4","-0.0335846014110975","-0.0675086080099628","0.000339405187767802","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0721974677647047","-0.138293380219161","-0.00610155531024847","garch"
"scaled_case_lag1","0.844815189377702","0.834777533887627","0.854852844867777","garch"
"ct_sm_7_lag7","-0.280553810439545","-0.334303067592207","-0.226804553286883","garch"
"omega","0.00019392930109555","-0.00157879225747546","0.00196665085966656","garch"
"beta1","0.998999999950849","0.949612046316955","1.04838795358474","garch"
"mu","0.853113317187427","0.785239231799113","0.920987402575741","garch"
"ma1","-0.214520926830514","-0.4221700457832","-0.00687180787782665","garch"
"temperature_lag2","-0.0653059858876766","-0.108333275962047","-0.0222786958133065","garch"
"carbon_monoxide_lag3","-0.035246407520599","-0.0703449417813177","-0.000147873259880298","garch"
"GovernmentResponseIndex_WeightedAverage_lag1","-0.0590003063948257","-0.125521674300281","0.00752106151062981","garch"
"scaled_case_lag1","0.852109478880662","0.841586456198139","0.862632501563185","garch"
